,Sea,Date,LID,HID,AID,Open,OddsH,OddsD,OddsA,HSC,ASC,H,D,A
35808,2011,2011-04-25,O1,342,209,2011-04-21,0.0,0.0,0.0,5,0,1,0,0
35809,2011,2011-04-25,O1,539,398,2011-04-21,0.0,0.0,0.0,2,1,1,0,0
35810,2011,2011-04-25,O1,14,493,2011-04-21,0.0,0.0,0.0,1,0,1,0,0
35811,2010,2011-04-25,A1,33,437,2011-04-21,2.0,3.65,3.97,2,1,1,0,0
35812,2011,2011-04-25,O1,69,375,2011-04-21,0.0,0.0,0.0,1,3,0,0,1
35813,2011,2011-04-25,O1,477,509,2011-04-21,0.0,0.0,0.0,2,0,1,0,0
35814,2011,2011-04-25,O1,572,511,2011-04-21,0.0,0.0,0.0,0,1,0,0,1
35815,2011,2011-04-25,O1,503,232,2011-04-21,0.0,0.0,0.0,3,1,1,0,0
35816,2011,2011-04-25,O1,446,563,2011-04-21,0.0,0.0,0.0,2,0,1,0,0
35817,2010,2011-04-25,H5,249,24,2011-04-21,1.51,4.75,6.62,0,1,0,0,1
35818,2010,2011-04-25,H5,228,1,2011-04-21,3.93,3.91,1.94,0,0,0,1,0
35819,2010,2011-04-25,H5,226,56,2011-04-21,1.46,4.97,7.27,1,0,1,0,0
35820,2010,2011-04-25,H5,173,57,2011-04-21,3.62,3.83,2.05,2,0,1,0,0
35821,2011,2011-04-25,Q2,120,222,2011-04-21,0.0,0.0,0.0,1,0,1,0,0
35822,2011,2011-04-25,Q2,536,455,2011-04-21,0.0,0.0,0.0,3,1,1,0,0
35823,2010,2011-04-25,H5,277,352,2011-04-21,7.45,5.02,1.44,0,4,0,0,1
35824,2011,2011-04-25,Q2,158,205,2011-04-21,0.0,0.0,0.0,0,0,0,1,0
35825,2011,2011-04-25,Q2,488,19,2011-04-21,0.0,0.0,0.0,2,2,0,1,0
35826,2010,2011-04-25,F1,171,548,2011-04-21,1.33,5.28,10.0,2,2,0,1,0
35827,2010,2011-04-25,N1,315,403,2011-04-21,3.57,2.9,2.5,3,2,1,0,0
35828,2010,2011-04-25,F1,96,7,2011-04-21,1.5,4.28,7.91,1,1,0,1,0
35829,2010,2011-04-25,F1,356,355,2011-04-21,1.68,3.8,6.02,1,1,0,1,0
35830,2010,2011-04-25,F1,577,305,2011-04-21,2.57,3.2,3.09,1,1,0,1,0
35831,2011,2011-04-25,E1,59,143,2011-04-21,0.0,0.0,0.0,3,0,1,0,0
35832,2011,2011-04-25,Q2,219,211,2011-04-21,0.0,0.0,0.0,1,0,1,0,0
35833,2010,2011-04-25,F1,547,357,2011-04-21,1.8,3.6,5.2,1,0,1,0,0
35834,2010,2011-04-25,F1,546,549,2011-04-21,1.81,3.59,5.13,0,0,0,1,0
35835,2010,2011-04-26,A1,83,400,2011-04-22,1.94,3.7,4.19,1,1,0,1,0
35836,2010,2011-04-26,J3,418,3,2011-04-22,0.0,0.0,0.0,2,2,0,1,0
35837,2010,2011-04-26,J3,238,505,2011-04-22,0.0,0.0,0.0,3,1,1,0,0
35838,2010,2011-04-26,U1,109,600,2011-04-22,5.95,4.33,1.6,0,1,0,0,1
35839,2010,2011-04-26,J3,456,502,2011-04-22,0.0,0.0,0.0,3,2,1,0,0
35840,2010,2011-04-26,J3,434,408,2011-04-22,0.0,0.0,0.0,2,0,1,0,0
35841,2010,2011-04-26,J3,4,544,2011-04-22,0.0,0.0,0.0,2,0,1,0,0
35842,2010,2011-04-26,J3,452,414,2011-04-22,0.0,0.0,0.0,0,0,0,1,0
35843,2010,2011-04-26,J3,166,543,2011-04-22,0.0,0.0,0.0,5,1,1,0,0
35844,2010,2011-04-26,J3,51,28,2011-04-22,0.0,0.0,0.0,0,2,0,0,1
35845,2010,2011-04-26,J3,116,542,2011-04-22,0.0,0.0,0.0,2,0,1,0,0
35846,2010,2011-04-26,J3,201,444,2011-04-22,0.0,0.0,0.0,1,1,0,1,0
35847,2010,2011-04-27,U1,32,540,2011-04-23,2.46,3.56,2.96,2,1,1,0,0
35848,2011,2011-04-27,T2,429,372,2011-04-23,0.0,0.0,0.0,3,1,1,0,0
35849,2010,2011-04-27,U1,603,156,2011-04-23,3.96,3.76,1.97,1,0,1,0,0
35850,2010,2011-04-27,U1,439,105,2011-04-23,1.76,3.99,4.81,1,0,1,0,0
35851,2010,2011-04-27,U1,148,43,2011-04-23,1.25,6.57,10.0,10,0,1,0,0
35852,2011,2011-04-28,Q2,488,205,2011-04-24,0.0,0.0,0.0,3,0,1,0,0
35853,2011,2011-04-28,Q2,536,351,2011-04-24,0.0,0.0,0.0,1,1,0,1,0
35854,2010,2011-04-28,N1,590,361,2011-04-24,2.18,2.99,4.28,3,1,1,0,0
35855,2011,2011-04-28,Q2,218,535,2011-04-24,0.0,0.0,0.0,2,1,1,0,0
35856,2011,2011-04-28,Q2,120,211,2011-04-24,0.0,0.0,0.0,1,1,0,1,0
35857,2011,2011-04-28,G1,90,155,2011-04-24,3.43,3.48,2.24,2,2,0,1,0
35858,2011,2011-04-28,G1,364,97,2011-04-24,3.65,3.52,2.14,1,1,0,1,0
35859,2011,2011-04-28,Q2,214,455,2011-04-24,0.0,0.0,0.0,2,0,1,0,0
35860,2011,2011-04-28,G1,55,335,2011-04-24,1.74,3.89,5.17,1,1,0,1,0
35861,2011,2011-04-28,Q2,158,19,2011-04-24,0.0,0.0,0.0,1,0,1,0,0
35862,2011,2011-04-28,G1,291,177,2011-04-24,3.41,3.47,2.25,1,0,1,0,0
35863,2010,2011-04-28,U1,152,189,2011-04-24,1.58,4.37,6.08,1,0,1,0,0
35864,2010,2011-04-28,U1,370,376,2011-04-24,2.15,3.65,3.49,1,0,1,0,0
35865,2011,2011-04-28,Q2,219,222,2011-04-24,0.0,0.0,0.0,0,0,0,1,0
35866,2010,2011-04-28,N1,374,157,2011-04-24,2.73,2.87,3.22,0,0,0,1,0
35867,2011,2011-04-28,G1,454,183,2011-04-24,1.91,3.68,4.35,1,0,1,0,0
35868,2011,2011-04-28,Q2,178,210,2011-04-24,0.0,0.0,0.0,1,1,0,1,0
35869,2010,2011-04-28,U1,154,106,2011-04-24,2.78,3.55,2.6,2,3,0,0,1
35870,2011,2011-04-28,Q2,490,379,2011-04-24,0.0,0.0,0.0,2,1,1,0,0
35871,2010,2011-04-28,N1,193,220,2011-04-24,2.06,3.06,4.69,0,2,0,0,1
35872,2011,2011-04-28,Q2,200,54,2011-04-24,0.0,0.0,0.0,1,1,0,1,0
35873,2010,2011-04-29,K3,53,165,2011-04-25,0.0,0.0,0.0,1,1,0,1,0
35874,2011,2011-04-29,E1,267,486,2011-04-25,0.0,0.0,0.0,2,1,1,0,0
35875,2010,2011-04-29,A1,257,390,2011-04-25,2.74,3.47,2.68,1,2,0,0,1
35876,2011,2011-04-29,E1,250,341,2011-04-25,0.0,0.0,0.0,2,1,1,0,0
35877,2011,2011-04-29,E1,484,483,2011-04-25,0.0,0.0,0.0,1,0,1,0,0
35878,2011,2011-04-29,E1,528,119,2011-04-25,0.0,0.0,0.0,0,1,0,0,1
35879,2011,2011-04-29,R1,233,284,2011-04-25,2.99,3.57,2.44,0,2,0,0,1
35880,2011,2011-04-29,L1,384,321,2011-04-25,0.0,0.0,0.0,2,0,1,0,0
35881,2011,2011-04-29,L1,313,468,2011-04-25,0.0,0.0,0.0,1,1,0,1,0
35882,2011,2011-04-29,L1,236,377,2011-04-25,0.0,0.0,0.0,3,2,1,0,0
35883,2011,2011-04-29,L1,114,20,2011-04-25,0.0,0.0,0.0,1,1,0,1,0
35884,2011,2011-04-29,L1,596,487,2011-04-25,0.0,0.0,0.0,1,1,0,1,0
35885,2011,2011-04-29,L1,567,441,2011-04-25,0.0,0.0,0.0,1,0,1,0,0
35886,2011,2011-04-29,L1,574,405,2011-04-25,0.0,0.0,0.0,0,1,0,0,1
35887,2011,2011-04-29,L1,319,569,2011-04-25,0.0,0.0,0.0,2,1,1,0,0
35888,2011,2011-04-29,L1,52,318,2011-04-25,0.0,0.0,0.0,1,2,0,0,1
35889,2011,2011-04-29,D1,276,382,2011-04-25,1.63,4.58,5.18,0,1,0,0,1
35890,2011,2011-04-29,D1,47,472,2011-04-25,1.63,4.58,5.18,4,0,1,0,0
35891,2010,2011-04-29,K3,325,107,2011-04-25,0.0,0.0,0.0,0,2,0,0,1
35892,2010,2011-04-29,K3,560,457,2011-04-25,0.0,0.0,0.0,0,2,0,0,1
35893,2010,2011-04-30,J3,543,116,2011-04-26,0.0,0.0,0.0,4,2,1,0,0
35894,2011,2011-04-30,T2,429,229,2011-04-26,0.0,0.0,0.0,2,2,0,1,0
35895,2011,2011-04-30,M1,469,513,2011-04-26,1.82,4.05,4.38,1,0,1,0,0
35896,2010,2011-04-30,J3,544,166,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35897,2010,2011-04-30,H5,144,451,2011-04-26,2.02,3.84,3.69,2,0,1,0,0
35898,2010,2011-04-30,H5,135,597,2011-04-26,1.66,4.31,5.28,1,1,0,1,0
35899,2010,2011-04-30,N1,438,404,2011-04-26,1.71,3.46,6.6,4,1,1,0,0
35900,2010,2011-04-30,N1,304,315,2011-04-26,3.28,2.89,2.67,0,1,0,0,1
35901,2010,2011-04-30,N1,301,322,2011-04-26,2.56,2.9,3.44,0,2,0,0,1
35902,2010,2011-04-30,N1,95,403,2011-04-26,3.06,2.88,2.85,1,0,1,0,0
35903,2011,2011-04-30,E1,385,59,2011-04-26,0.0,0.0,0.0,0,3,0,0,1
35904,2010,2011-04-30,H5,101,226,2011-04-26,2.95,3.7,2.4,0,1,0,0,1
35905,2010,2011-04-30,H5,57,363,2011-04-26,2.29,3.73,3.12,2,0,1,0,0
35906,2010,2011-04-30,H5,56,271,2011-04-26,2.07,3.81,3.56,2,0,1,0,0
35907,2010,2011-04-30,H5,24,173,2011-04-26,1.88,3.97,4.15,3,4,0,0,1
35908,2010,2011-04-30,H5,1,249,2011-04-26,1.83,4.02,4.35,2,1,1,0,0
35909,2011,2011-04-30,E1,430,143,2011-04-26,0.0,0.0,0.0,2,1,1,0,0
35910,2011,2011-04-30,R1,287,373,2011-04-26,2.15,3.65,3.5,0,3,0,0,1
35911,2011,2011-04-30,E1,311,274,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35912,2011,2011-04-30,E1,61,117,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35913,2010,2011-04-30,A1,88,34,2011-04-26,1.76,3.91,4.95,1,4,0,0,1
35914,2010,2011-04-30,H5,239,391,2011-04-26,2.66,3.68,2.64,1,7,0,0,1
35915,2010,2011-04-30,H5,323,496,2011-04-26,1.87,3.98,4.19,3,1,1,0,0
35916,2010,2011-04-30,H5,326,277,2011-04-26,1.44,5.06,7.58,2,2,0,1,0
35917,2010,2011-04-30,H5,352,587,2011-04-26,1.54,4.64,6.29,1,1,0,1,0
35918,2011,2011-04-30,M1,258,481,2011-04-26,2.73,3.7,2.57,2,2,0,1,0
35919,2011,2011-04-30,M1,550,140,2011-04-26,1.46,4.95,7.16,2,1,1,0,0
35920,2011,2011-04-30,M1,203,308,2011-04-26,1.89,3.96,4.08,2,1,1,0,0
35921,2011,2011-04-30,M1,289,310,2011-04-26,3.77,3.88,1.99,2,6,0,0,1
35922,2011,2011-04-30,M1,77,123,2011-04-26,2.45,3.71,2.87,3,0,1,0,0
35923,2011,2011-04-30,L2,176,241,2011-04-26,0.0,0.0,0.0,0,3,0,0,1
35924,2011,2011-04-30,L2,221,399,2011-04-26,0.0,0.0,0.0,0,0,0,1,0
35925,2011,2011-04-30,L2,196,278,2011-04-26,0.0,0.0,0.0,2,1,1,0,0
35926,2010,2011-04-30,K3,71,570,2011-04-26,0.0,0.0,0.0,2,1,1,0,0
35927,2011,2011-04-30,L2,489,595,2011-04-26,0.0,0.0,0.0,0,1,0,0,1
35928,2011,2011-04-30,L2,531,334,2011-04-26,0.0,0.0,0.0,1,0,1,0,0
35929,2011,2011-04-30,L2,458,533,2011-04-26,0.0,0.0,0.0,3,1,1,0,0
35930,2011,2011-04-30,L2,532,300,2011-04-26,0.0,0.0,0.0,1,0,1,0,0
35931,2011,2011-04-30,L2,235,320,2011-04-26,0.0,0.0,0.0,0,0,0,1,0
35932,2011,2011-04-30,L2,204,131,2011-04-26,0.0,0.0,0.0,0,0,0,1,0
35933,2010,2011-04-30,F1,356,354,2011-04-26,2.22,3.28,3.7,1,1,0,1,0
35934,2010,2011-04-30,F1,171,546,2011-04-26,1.58,4.04,6.96,2,0,1,0,0
35935,2010,2011-04-30,H5,523,228,2011-04-26,2.28,3.73,3.14,2,1,1,0,0
35936,2011,2011-04-30,L2,527,443,2011-04-26,0.0,0.0,0.0,1,0,1,0,0
35937,2010,2011-04-30,J3,414,456,2011-04-26,0.0,0.0,0.0,2,1,1,0,0
35938,2010,2011-04-30,K3,13,435,2011-04-26,0.0,0.0,0.0,3,0,1,0,0
35939,2010,2011-04-30,K3,268,581,2011-04-26,0.0,0.0,0.0,3,1,1,0,0
35940,2011,2011-04-30,D1,552,338,2011-04-26,1.71,4.41,4.69,4,3,1,0,0
35941,2011,2011-04-30,D1,91,153,2011-04-26,1.85,4.2,4.03,1,0,1,0,0
35942,2011,2011-04-30,D1,558,128,2011-04-26,1.97,4.09,3.65,2,1,1,0,0
35943,2011,2011-04-30,D1,86,555,2011-04-26,2.1,4.01,3.34,1,1,0,1,0
35944,2011,2011-04-30,D1,87,471,2011-04-26,2.19,3.97,3.15,1,4,0,0,1
35945,2011,2011-04-30,D1,559,557,2011-04-26,4.55,4.37,1.73,1,2,0,0,1
35946,2011,2011-04-30,Q1,345,332,2011-04-26,1.63,4.07,6.02,2,1,1,0,0
35947,2011,2011-04-30,Q1,526,576,2011-04-26,4.04,3.55,2.01,1,0,1,0,0
35948,2011,2011-04-30,Q1,100,497,2011-04-26,1.6,4.14,6.28,0,1,0,0,1
35949,2010,2011-04-30,J3,444,51,2011-04-26,0.0,0.0,0.0,0,0,0,1,0
35950,2010,2011-04-30,J3,542,452,2011-04-26,0.0,0.0,0.0,0,4,0,0,1
35951,2010,2011-04-30,J3,28,434,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35952,2010,2011-04-30,J3,408,4,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35953,2010,2011-04-30,J3,502,418,2011-04-26,0.0,0.0,0.0,3,1,1,0,0
35954,2010,2011-04-30,J3,505,197,2011-04-26,0.0,0.0,0.0,3,0,1,0,0
35955,2011,2011-04-30,T1,422,462,2011-04-26,2.18,3.65,3.41,1,0,1,0,0
35956,2010,2011-04-30,K3,436,306,2011-04-26,0.0,0.0,0.0,0,1,0,0,1
35957,2011,2011-04-30,T1,281,139,2011-04-26,1.62,4.28,5.7,4,1,1,0,0
35958,2010,2011-04-30,K3,327,58,2011-04-26,0.0,0.0,0.0,1,3,0,0,1
35959,2011,2011-04-30,M1,423,237,2011-04-26,1.47,4.89,6.99,0,0,0,1,0
35960,2010,2011-04-30,K3,583,467,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35961,2010,2011-04-30,J3,3,238,2011-04-26,0.0,0.0,0.0,1,1,0,1,0
35962,2010,2011-04-30,S1,5,98,2011-04-26,2.62,3.17,3.04,2,0,1,0,0
35963,2010,2011-04-30,S1,181,167,2011-04-26,1.23,6.41,10.0,0,0,0,1,0
35964,2010,2011-04-30,K3,578,272,2011-04-26,0.0,0.0,0.0,2,2,0,1,0
35965,2010,2011-04-30,A1,437,442,2011-04-26,2.18,3.55,3.49,0,1,0,0,1
35966,2010,2011-04-30,A1,22,33,2011-04-26,2.77,3.47,2.66,0,0,0,1,0
35967,2010,2011-04-30,A1,78,432,2011-04-26,1.67,4.07,5.51,3,4,0,0,1
35968,2010,2011-04-30,A1,463,282,2011-04-26,1.64,4.14,5.75,3,0,1,0,0
35969,2011,2011-05-01,Q1,207,217,2011-04-27,2.06,3.52,3.92,1,2,0,0,1
35970,2010,2011-05-01,U1,189,38,2011-04-27,2.34,3.58,3.13,0,1,0,0,1
35971,2011,2011-05-01,Q1,212,601,2011-04-27,4.02,3.55,2.02,0,0,0,1,0
35972,2011,2011-05-01,D1,553,89,2011-04-27,2.0,4.06,3.57,0,0,0,1,0
35973,2010,2011-05-01,U1,106,148,2011-04-27,1.71,4.07,5.12,5,1,1,0,0
35974,2010,2011-05-01,U1,156,32,2011-04-27,1.52,4.57,6.8,3,1,1,0,0
35975,2011,2011-05-01,M1,254,141,2011-04-27,2.74,3.7,2.56,2,1,1,0,0
35976,2010,2011-05-01,U1,540,439,2011-04-27,2.06,3.69,3.7,0,0,0,1,0
35977,2010,2011-05-01,U1,43,370,2011-04-27,5.33,4.13,1.68,0,3,0,0,1
35978,2010,2011-05-01,U1,376,600,2011-04-27,2.28,3.59,3.24,1,3,0,0,1
35979,2010,2011-05-01,U1,109,152,2011-04-27,5.48,4.17,1.66,0,3,0,0,1
35980,2010,2011-05-01,U1,594,603,2011-04-27,1.99,3.73,3.91,2,0,1,0,0
35981,2010,2011-05-01,U1,105,154,2011-04-27,2.6,3.54,2.79,0,1,0,0,1
35982,2011,2011-05-01,Q1,31,215,2011-04-27,1.86,3.69,4.61,1,0,1,0,0
35983,2011,2011-05-01,Q1,331,450,2011-04-27,3.94,3.53,2.05,2,2,0,1,0
35984,2011,2011-05-01,T1,425,440,2011-04-27,4.64,3.96,1.79,1,0,1,0,0
35985,2011,2011-05-01,T2,372,108,2011-04-27,0.0,0.0,0.0,1,1,0,1,0
35986,2011,2011-05-01,T2,521,36,2011-04-27,0.0,0.0,0.0,1,1,0,1,0
35987,2011,2011-05-01,G1,155,291,2011-04-27,1.34,5.41,10.0,2,3,0,0,1
35988,2011,2011-05-01,R1,316,517,2011-04-27,1.52,4.56,6.71,2,0,1,0,0
35989,2011,2011-05-01,R1,273,260,2011-04-27,1.83,3.89,4.49,1,1,0,1,0
35990,2011,2011-05-01,R1,538,161,2011-04-27,1.83,3.9,4.51,3,2,1,0,0
35991,2011,2011-05-01,T1,85,386,2011-04-27,1.97,3.77,3.94,3,0,1,0,0
35992,2011,2011-05-01,G1,97,337,2011-04-27,2.6,3.41,2.87,1,0,1,0,0
35993,2010,2011-05-01,S1,402,170,2011-04-27,4.67,3.45,1.92,2,3,0,0,1
35994,2010,2011-05-01,S1,506,80,2011-04-27,1.85,3.51,4.97,3,0,1,0,0
35995,2010,2011-05-01,S1,169,124,2011-04-27,3.65,3.24,2.25,1,4,0,0,1
35996,2010,2011-05-01,S1,303,8,2011-04-27,2.13,3.3,3.94,3,1,1,0,0
35997,2010,2011-05-01,A1,188,568,2011-04-27,2.13,3.58,3.61,0,4,0,0,1
35998,2011,2011-05-01,G1,150,454,2011-04-27,1.72,3.92,5.31,1,1,0,1,0
35999,2011,2011-05-01,G1,335,90,2011-04-27,1.83,3.76,4.68,1,0,1,0,0
36000,2010,2011-05-01,S1,126,182,2011-04-27,1.67,3.8,6.14,1,1,0,1,0
36001,2011,2011-05-01,G1,177,364,2011-04-27,1.53,4.38,6.91,4,1,1,0,0
36002,2011,2011-05-01,T1,480,534,2011-04-27,1.59,4.36,5.98,3,0,1,0,0
36003,2011,2011-05-01,T1,129,121,2011-04-27,1.8,3.95,4.58,1,1,0,1,0
36004,2011,2011-05-01,T1,130,564,2011-04-27,1.42,5.01,8.06,2,1,1,0,0
36005,2011,2011-05-01,T1,387,500,2011-04-27,1.72,4.07,5.0,1,0,1,0,0
36006,2011,2011-05-01,G1,183,55,2011-04-27,2.88,3.41,2.59,2,3,0,0,1
36007,2011,2011-05-02,R1,362,285,2011-04-28,1.82,3.91,4.53,0,2,0,0,1
36008,2011,2011-05-02,R1,2,406,2011-04-28,2.15,3.65,3.48,1,0,1,0,0
36009,2010,2011-05-02,N1,361,193,2011-04-28,2.24,2.99,4.08,1,2,0,0,1
36010,2010,2011-05-02,N1,220,591,2011-04-28,1.94,3.17,5.13,0,1,0,0,1
36011,2010,2011-05-02,N1,157,590,2011-04-28,2.76,2.88,3.15,0,1,0,0,1
36012,2011,2011-05-02,R1,240,263,2011-04-28,1.95,3.78,4.04,2,1,1,0,0
36013,2011,2011-05-02,I1,330,286,2011-04-28,0.0,0.0,0.0,0,2,0,0,1
36014,2011,2011-05-02,T2,195,378,2011-04-28,0.0,0.0,0.0,0,5,0,0,1
36015,2011,2011-05-02,T1,194,348,2011-04-28,2.14,3.67,3.51,2,1,1,0,0
36016,2011,2011-05-02,Q1,498,159,2011-04-28,2.3,3.42,3.35,2,3,0,0,1
36017,2010,2011-05-02,A1,82,83,2011-04-28,2.54,3.47,2.9,0,1,0,0,1
36018,2010,2011-05-02,A1,400,529,2011-04-28,2.06,3.62,3.78,2,2,0,1,0
36019,2011,2011-05-03,L1,377,319,2011-04-29,0.0,0.0,0.0,2,1,1,0,0
36020,2011,2011-05-03,L1,20,574,2011-04-29,0.0,0.0,0.0,1,0,1,0,0
36021,2010,2011-05-03,N1,269,374,2011-04-29,2.28,2.97,4.0,1,1,0,1,0
36022,2011,2011-05-03,L1,321,313,2011-04-29,0.0,0.0,0.0,1,0,1,0,0
36023,2011,2011-05-03,L1,567,52,2011-04-29,0.0,0.0,0.0,1,0,1,0,0
36024,2011,2011-05-03,Q2,536,178,2011-04-29,0.0,0.0,0.0,0,2,0,0,1
36025,2011,2011-05-03,Q2,214,490,2011-04-29,0.0,0.0,0.0,2,1,1,0,0
36026,2011,2011-05-03,L1,487,468,2011-04-29,0.0,0.0,0.0,0,1,0,0,1
36027,2011,2011-05-03,L1,441,596,2011-04-29,0.0,0.0,0.0,0,2,0,0,1
36028,2011,2011-05-03,L1,569,405,2011-04-29,0.0,0.0,0.0,1,1,0,1,0
36029,2010,2011-05-03,A1,65,290,2011-04-29,2.06,3.62,3.8,1,1,0,1,0
36030,2011,2011-05-04,Q2,455,211,2011-04-30,0.0,0.0,0.0,1,0,1,0,0
36031,2011,2011-05-04,Q2,210,158,2011-04-30,0.0,0.0,0.0,1,0,1,0,0
36032,2011,2011-05-04,Q2,19,218,2011-04-30,0.0,0.0,0.0,1,0,1,0,0
36033,2011,2011-05-04,Q2,535,120,2011-04-30,0.0,0.0,0.0,0,1,0,0,1
36034,2011,2011-05-04,Q2,351,222,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36035,2011,2011-05-04,Q2,54,219,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36036,2011,2011-05-04,Q2,379,488,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36037,2011,2011-05-04,L2,399,532,2011-04-30,0.0,0.0,0.0,2,2,0,1,0
36038,2011,2011-05-04,L2,334,458,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36039,2011,2011-05-04,L2,131,527,2011-04-30,0.0,0.0,0.0,1,0,1,0,0
36040,2011,2011-05-04,L2,221,531,2011-04-30,0.0,0.0,0.0,2,2,0,1,0
36041,2011,2011-05-04,L2,300,176,2011-04-30,0.0,0.0,0.0,2,1,1,0,0
36042,2011,2011-05-04,L2,443,241,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36043,2011,2011-05-04,L2,533,204,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36044,2011,2011-05-04,L2,595,235,2011-04-30,0.0,0.0,0.0,0,1,0,0,1
36045,2011,2011-05-04,L2,320,196,2011-04-30,0.0,0.0,0.0,1,0,1,0,0
36046,2011,2011-05-04,L2,278,489,2011-04-30,0.0,0.0,0.0,0,0,0,1,0
36047,2011,2011-05-04,Q2,205,200,2011-04-30,0.0,0.0,0.0,1,3,0,0,1
36048,2011,2011-05-05,G1,90,183,2011-05-01,1.88,3.72,4.45,3,0,1,0,0
36049,2011,2011-05-05,G1,291,364,2011-05-01,2.08,3.56,3.78,0,0,0,1,0
36050,2011,2011-05-05,T1,139,480,2011-05-01,3.39,3.64,2.19,2,1,1,0,0
36051,2011,2011-05-05,T1,281,129,2011-05-01,2.23,3.63,3.31,1,2,0,0,1
36052,2011,2011-05-05,G1,454,97,2011-05-01,3.33,3.47,2.29,1,1,0,1,0
36053,2010,2011-05-06,J3,166,408,2011-05-02,0.0,0.0,0.0,4,1,1,0,0
36054,2010,2011-05-06,J3,4,28,2011-05-02,0.0,0.0,0.0,1,1,0,1,0
36055,2010,2011-05-06,J3,418,414,2011-05-02,0.0,0.0,0.0,2,0,1,0,0
36056,2010,2011-05-06,J3,238,502,2011-05-02,0.0,0.0,0.0,2,2,0,1,0
36057,2011,2011-05-06,O1,232,342,2011-05-02,2.04,4.07,3.45,1,1,0,1,0
36058,2011,2011-05-06,G1,55,150,2011-05-02,1.92,3.68,4.31,0,2,0,0,1
36059,2011,2011-05-06,I1,519,259,2011-05-02,0.0,0.0,0.0,2,0,1,0,0
36060,2011,2011-05-06,I1,261,562,2011-05-02,0.0,0.0,0.0,0,0,0,1,0
36061,2011,2011-05-06,I1,449,206,2011-05-02,0.0,0.0,0.0,1,0,1,0,0
36062,2011,2011-05-06,R1,406,316,2011-05-02,2.25,3.61,3.29,1,2,0,0,1
36063,2011,2011-05-06,G1,155,335,2011-05-02,1.58,4.25,6.37,2,4,0,0,1
36064,2011,2011-05-06,I1,198,314,2011-05-02,0.0,0.0,0.0,0,0,0,1,0
36065,2011,2011-05-06,I1,333,294,2011-05-02,0.0,0.0,0.0,0,1,0,0,1
36066,2011,2011-05-06,Q2,536,490,2011-05-02,0.0,0.0,0.0,3,2,1,0,0
36067,2011,2011-05-06,Q2,214,178,2011-05-02,0.0,0.0,0.0,0,1,0,0,1
36068,2010,2011-05-07,A1,432,257,2011-05-03,2.09,3.61,3.71,2,2,0,1,0
36069,2011,2011-05-07,Q2,351,211,2011-05-03,0.0,0.0,0.0,0,0,0,1,0
36070,2010,2011-05-07,J3,197,3,2011-05-03,0.0,0.0,0.0,0,3,0,0,1
36071,2010,2011-05-07,J3,116,544,2011-05-03,0.0,0.0,0.0,2,3,0,0,1
36072,2010,2011-05-07,J3,456,542,2011-05-03,0.0,0.0,0.0,0,0,0,1,0
36073,2010,2011-05-07,J3,434,444,2011-05-03,0.0,0.0,0.0,2,1,1,0,0
36074,2010,2011-05-07,J3,452,543,2011-05-03,0.0,0.0,0.0,2,1,1,0,0
36075,2011,2011-05-07,Q2,455,222,2011-05-03,0.0,0.0,0.0,1,0,1,0,0
36076,2011,2011-05-07,E1,483,311,2011-05-03,0.0,0.0,0.0,1,0,1,0,0
36077,2011,2011-05-07,E1,117,484,2011-05-03,2.36,3.47,3.19,0,0,0,1,0
36078,2011,2011-05-07,E1,528,61,2011-05-03,1.9,3.72,4.35,2,2,0,1,0
36079,2010,2011-05-07,A1,390,88,2011-05-03,2.41,3.5,3.08,1,3,0,0,1
36080,2011,2011-05-07,D1,472,86,2011-05-03,2.51,3.9,2.69,2,0,1,0,0
36081,2011,2011-05-07,D1,89,558,2011-05-03,3.03,3.94,2.26,1,3,0,0,1
36082,2010,2011-05-07,J3,51,201,2011-05-03,0.0,0.0,0.0,3,3,0,1,0
36083,2010,2011-05-07,K3,13,570,2011-05-03,0.0,0.0,0.0,1,1,0,1,0
36084,2010,2011-05-07,K3,107,71,2011-05-03,0.0,0.0,0.0,2,2,0,1,0
36085,2010,2011-05-07,K3,272,325,2011-05-03,0.0,0.0,0.0,2,1,1,0,0
36086,2010,2011-05-07,A1,282,400,2011-05-03,2.97,3.49,2.49,1,2,0,0,1
36087,2011,2011-05-07,Q2,205,218,2011-05-03,0.0,0.0,0.0,0,3,0,0,1
36088,2011,2011-05-07,D1,338,87,2011-05-03,1.83,4.22,4.12,2,1,1,0,0
36089,2010,2011-05-07,K3,435,436,2011-05-03,0.0,0.0,0.0,4,3,1,0,0
36090,2010,2011-05-07,K3,306,268,2011-05-03,0.0,0.0,0.0,2,2,0,1,0
